id_cliente,data_venda,valor_premio,meses_ativo,flag_utilizacao,data_liberacao_credito,tipo_credito,delta_minutos,target_auditoria
11571,2025-03-07 09:29:00,200.0,9,0,2025-03-07 09:00:00,Consignado,29.0,Alfa
11572,2025-04-22 13:36:00,200.0,8,0,2025-04-22 13:00:00,Antecipação Saque Aniversário,36.0,Alfa
11573,2025-03-27 10:08:00,200.0,9,0,2025-03-27 10:00:00,Consignado,8.0,Alfa
11574,2025-03-31 10:25:00,200.0,9,0,2025-03-31 10:00:00,Antecipação Saque Aniversário,25.0,Alfa
11575,2025-02-23 12:31:00,200.0,10,1,2025-02-23 12:00:00,Consignado,31.0,Alfa
11576,2025-07-28 14:14:00,200.0,5,0,2025-07-28 14:00:00,Crédito Pessoal,14.0,Alfa
11577,2025-01-14 09:53:00,200.0,11,0,2025-01-14 09:00:00,CDC,53.0,Alfa
11578,2025-01-20 11:51:00,200.0,11,0,2025-01-20 11:00:00,Crédito Pessoal,51.0,Alfa
11579,2025-08-31 15:28:00,200.0,4,0,2025-08-31 15:00:00,Antecipação Saque Aniversário,28.0,Alfa
11580,2025-03-11 16:21:00,200.0,9,0,2025-03-11 16:00:00,Crédito Pessoal,21.0,Alfa
11581,2025-07-30 13:52:00,200.0,5,0,2025-07-30 13:00:00,Antecipação Saque Aniversário,52.0,Alfa
11582,2025-07-20 12:00:00,250.0,5,0,2025-07-05 12:00:00,Consignado,21600.0,Beta
11583,2025-04-21 13:34:00,200.0,8,0,2025-04-21 13:00:00,Consignado,34.0,Alfa
11584,2025-05-12 12:57:00,200.0,7,0,2025-05-12 12:00:00,Antecipação Saque Aniversário,57.0,Alfa
11585,2025-01-24 14:23:00,200.0,11,0,2025-01-24 14:00:00,Crédito Pessoal,23.0,Alfa
11586,2025-09-01 10:00:00,150.0,4,0,2025-08-15 10:00:00,Consignado,24480.0,Beta
11587,2025-11-03 14:00:00,150.0,1,0,2025-10-20 14:00:00,CDC,20160.0,Beta
11588,2025-11-06 16:30:00,200.0,1,0,2025-11-06 16:00:00,Consignado,30.0,Alfa
11589,2025-12-25 13:51:00,200.0,1,0,2025-12-25 13:00:00,CDC,51.0,Alfa
11590,2025-07-21 14:04:00,200.0,5,0,2025-07-21 14:00:00,Crédito Pessoal,4.0,Alfa
11591,2025-09-17 12:57:00,200.0,3,0,2025-09-17 12:00:00,CDC,57.0,Alfa
11592,2025-03-05 13:00:00,250.0,10,0,2025-02-26 13:00:00,CDC,10080.0,Beta
11593,2025-01-20 09:26:00,200.0,11,0,2025-01-20 09:00:00,CDC,26.0,Alfa
11594,2025-04-29 15:20:00,200.0,8,0,2025-04-29 15:00:00,CDC,20.0,Alfa
11595,2025-01-04 13:54:00,200.0,12,0,2025-01-04 13:00:00,Consignado,54.0,Alfa
11596,2025-01-14 11:10:00,200.0,11,0,2025-01-14 11:00:00,CDC,10.0,Alfa
11597,2025-08-04 13:21:00,200.0,4,0,2025-08-04 13:00:00,Consignado,21.0,Alfa
11598,2025-12-02 10:44:00,200.0,1,0,2025-12-02 10:00:00,CDC,44.0,Alfa
11599,2025-02-24 12:21:00,200.0,10,0,2025-02-24 12:00:00,Antecipação Saque Aniversário,21.0,Alfa
11600,2025-02-03 00:00:00,300.0,11,0,2025-09-11 16:00:00,Crédito Pessoal,-317760.0,Alfa
11601,2025-06-11 14:54:00,200.0,6,0,,,,Gama
11602,2025-03-23 11:17:00,200.0,9,0,2025-03-23 11:00:00,Antecipação Saque Aniversário,17.0,Alfa
11603,2025-07-01 12:00:00,250.0,6,0,2025-06-08 12:00:00,CDC,33120.0,Beta
11604,2025-03-01 11:15:00,200.0,10,0,2025-03-01 11:00:00,CDC,15.0,Alfa
11605,2025-11-01 15:28:00,200.0,2,0,2025-11-01 15:00:00,CDC,28.0,Alfa
11606,2025-07-30 14:06:00,200.0,5,0,2025-07-30 14:00:00,Antecipação Saque Aniversário,6.0,Alfa
11607,2025-06-01 13:47:00,200.0,7,0,2025-06-01 13:00:00,Crédito Pessoal,47.0,Alfa
11608,2025-04-03 14:00:00,150.0,9,0,,,,Gama
11609,2025-11-10 14:51:00,200.0,1,0,2025-11-10 14:00:00,Crédito Pessoal,51.0,Alfa
11610,2025-04-27 15:48:00,200.0,8,0,2025-04-27 15:00:00,CDC,48.0,Alfa
11611,2025-12-22 16:33:00,200.0,1,0,2025-12-22 16:00:00,Consignado,33.0,Alfa
11612,2025-01-19 16:32:00,200.0,11,0,2025-01-19 16:00:00,CDC,32.0,Alfa
11613,2025-06-22 12:47:00,200.0,6,0,2025-06-22 12:00:00,Crédito Pessoal,47.0,Alfa
11614,2025-12-16 15:13:00,200.0,1,0,2025-12-16 15:00:00,Antecipação Saque Aniversário,13.0,Alfa
11615,2025-05-12 15:00:00,150.0,7,0,2025-04-23 15:00:00,CDC,27360.0,Beta
11616,2025-05-26 15:21:00,200.0,7,0,2025-05-26 15:00:00,Antecipação Saque Aniversário,21.0,Alfa
11617,2025-04-26 09:47:00,200.0,8,0,2025-04-26 09:00:00,Antecipação Saque Aniversário,47.0,Alfa
11618,2025-09-08 12:57:00,200.0,3,0,2025-09-08 12:00:00,Antecipação Saque Aniversário,57.0,Alfa
11619,2025-09-12 15:00:00,250.0,3,0,2025-09-08 15:00:00,CDC,5760.0,Beta
11620,2025-11-09 12:35:00,200.0,1,0,2025-11-09 12:00:00,Antecipação Saque Aniversário,35.0,Alfa
11621,2025-04-28 13:16:00,200.0,8,0,2025-04-28 13:00:00,Antecipação Saque Aniversário,16.0,Alfa
11622,2025-06-10 09:01:00,200.0,6,0,2025-06-10 09:00:00,CDC,1.0,Alfa
11623,2025-07-17 12:55:00,200.0,5,0,2025-07-17 12:00:00,Antecipação Saque Aniversário,55.0,Alfa
11624,2025-06-12 16:00:00,150.0,6,0,2025-05-28 16:00:00,CDC,21600.0,Beta
11625,2025-02-16 11:24:00,200.0,10,0,2025-02-16 11:00:00,Crédito Pessoal,24.0,Alfa
11626,2025-05-16 00:00:00,450.0,7,0,2025-07-17 15:00:00,Crédito Pessoal,-90180.0,Alfa
11627,2025-04-05 12:00:00,150.0,9,0,2025-03-19 12:00:00,Crédito Pessoal,24480.0,Beta
11628,2025-03-16 15:13:00,200.0,9,0,2025-03-16 15:00:00,Antecipação Saque Aniversário,13.0,Alfa
11629,2025-05-17 10:26:00,200.0,7,0,2025-05-17 10:00:00,Consignado,26.0,Alfa
11630,2025-01-17 00:00:00,150.0,11,0,2025-11-21 09:00:00,Consignado,-444060.0,Alfa
11631,2025-03-02 10:10:00,200.0,10,0,2025-03-02 10:00:00,Antecipação Saque Aniversário,10.0,Alfa
11632,2025-02-19 11:26:00,200.0,10,0,2025-02-19 11:00:00,Consignado,26.0,Alfa
11633,2025-04-17 09:27:00,200.0,8,0,2025-04-17 09:00:00,CDC,27.0,Alfa
11634,2025-12-16 14:58:00,200.0,1,0,2025-12-16 14:00:00,Consignado,58.0,Alfa
11635,2025-04-28 13:21:00,200.0,8,0,2025-04-28 13:00:00,Antecipação Saque Aniversário,21.0,Alfa
11636,2025-07-17 09:31:00,200.0,5,0,2025-07-17 09:00:00,Antecipação Saque Aniversário,31.0,Alfa
11637,2025-12-31 11:02:00,200.0,1,0,2025-12-31 11:00:00,CDC,2.0,Alfa
11638,2025-09-02 11:44:00,200.0,4,0,2025-09-02 11:00:00,Crédito Pessoal,44.0,Alfa
11639,2025-02-08 14:00:00,150.0,10,0,2025-02-04 14:00:00,Antecipação Saque Aniversário,5760.0,Beta
11640,2025-03-10 13:47:00,200.0,9,0,2025-03-10 13:00:00,CDC,47.0,Alfa
11641,2025-11-16 13:37:00,200.0,1,0,2025-11-16 13:00:00,Consignado,37.0,Alfa
11642,2025-02-18 13:14:00,200.0,10,0,2025-02-18 13:00:00,Consignado,14.0,Alfa
11643,2025-03-15 16:35:00,200.0,9,0,2025-03-15 16:00:00,CDC,35.0,Alfa
11644,2025-09-29 12:00:00,250.0,3,0,2025-09-18 12:00:00,CDC,15840.0,Beta
11645,2025-03-11 10:07:00,200.0,9,0,2025-03-11 10:00:00,Antecipação Saque Aniversário,7.0,Alfa
11646,2025-09-17 14:43:00,200.0,3,0,2025-09-17 14:00:00,Consignado,43.0,Alfa
11647,2025-08-19 15:37:00,200.0,4,0,2025-08-19 15:00:00,CDC,37.0,Alfa
11648,2025-05-09 16:08:00,200.0,7,1,2025-05-09 16:00:00,Consignado,8.0,Alfa
11649,2025-11-09 12:09:00,200.0,1,0,2025-11-09 12:00:00,CDC,9.0,Alfa
11650,2025-11-22 09:17:00,200.0,1,0,2025-11-22 09:00:00,Consignado,17.0,Alfa
11651,2025-07-01 14:56:00,200.0,6,0,2025-07-01 14:00:00,Crédito Pessoal,56.0,Alfa
11652,2025-11-12 12:13:00,200.0,1,0,2025-11-12 12:00:00,Antecipação Saque Aniversário,13.0,Alfa
11653,2025-07-11 09:00:00,250.0,5,0,2025-07-07 09:00:00,Consignado,5760.0,Beta
11654,2025-02-25 12:00:00,250.0,10,0,2025-01-31 12:00:00,Crédito Pessoal,36000.0,Beta
11655,2025-06-21 09:00:00,250.0,6,0,2025-06-01 09:00:00,Consignado,28800.0,Beta
11656,2025-02-05 13:31:00,200.0,10,0,2025-02-05 13:00:00,Consignado,31.0,Alfa
11657,2025-12-30 10:56:00,200.0,1,0,2025-12-30 10:00:00,Crédito Pessoal,56.0,Alfa
11658,2025-12-29 12:00:00,250.0,1,0,2025-12-08 12:00:00,Consignado,30240.0,Beta
11659,2025-06-12 15:19:00,200.0,6,0,2025-06-12 15:00:00,Consignado,19.0,Alfa
11660,2025-08-08 14:10:00,200.0,4,0,2025-08-08 14:00:00,Antecipação Saque Aniversário,10.0,Alfa
11661,2025-04-30 10:35:00,200.0,8,0,2025-04-30 10:00:00,Crédito Pessoal,35.0,Alfa
11662,2025-12-02 16:38:00,200.0,1,0,2025-12-02 16:00:00,Crédito Pessoal,38.0,Alfa
11663,2025-07-09 15:00:00,250.0,5,0,2025-07-01 15:00:00,CDC,11520.0,Beta
11664,2025-04-16 09:35:00,200.0,8,0,2025-04-16 09:00:00,Consignado,35.0,Alfa
11665,2025-07-24 14:36:00,200.0,5,0,2025-07-24 14:00:00,Antecipação Saque Aniversário,36.0,Alfa
11666,2025-02-25 09:00:00,150.0,10,0,2025-02-13 09:00:00,Consignado,17280.0,Beta
11667,2025-10-28 12:41:00,200.0,2,0,2025-10-28 12:00:00,Consignado,41.0,Alfa
11668,2025-07-03 11:20:00,200.0,6,0,2025-07-03 11:00:00,CDC,20.0,Alfa
11669,2025-03-25 10:42:00,200.0,9,0,2025-03-25 10:00:00,Consignado,42.0,Alfa
11670,2025-09-07 11:20:00,200.0,3,0,2025-09-07 11:00:00,Antecipação Saque Aniversário,20.0,Alfa
11671,2025-01-21 12:21:00,200.0,11,0,,,,Gama
11672,2025-06-27 09:22:00,200.0,6,0,2025-06-27 09:00:00,CDC,22.0,Alfa
11673,2025-01-07 14:21:00,200.0,11,0,2025-01-07 14:00:00,Consignado,21.0,Alfa
11674,2025-05-07 15:46:00,200.0,7,0,2025-05-07 15:00:00,Antecipação Saque Aniversário,46.0,Alfa
11675,2025-06-09 16:27:00,200.0,6,0,2025-06-09 16:00:00,Consignado,27.0,Alfa
11676,2025-07-22 12:31:00,200.0,5,0,2025-07-22 12:00:00,Consignado,31.0,Alfa
11677,2025-05-23 16:30:00,200.0,7,0,2025-05-23 16:00:00,Consignado,30.0,Alfa
11678,2025-07-18 13:19:00,200.0,5,0,2025-07-18 13:00:00,CDC,19.0,Alfa
11679,2025-06-03 12:52:00,200.0,7,0,2025-06-03 12:00:00,Consignado,52.0,Alfa
11680,2025-05-22 09:03:00,200.0,7,0,2025-05-22 09:00:00,Antecipação Saque Aniversário,3.0,Alfa
11681,2025-06-14 10:17:00,200.0,6,0,,,,Gama
11682,2025-01-21 10:05:00,200.0,11,0,2025-01-21 10:00:00,Antecipação Saque Aniversário,5.0,Alfa
11683,2025-03-10 11:50:00,200.0,9,0,2025-03-10 11:00:00,Consignado,50.0,Alfa
11684,2025-03-28 10:16:00,200.0,9,0,2025-03-28 10:00:00,Antecipação Saque Aniversário,16.0,Alfa
11685,2025-11-01 11:41:00,200.0,2,0,2025-11-01 11:00:00,Antecipação Saque Aniversário,41.0,Alfa
11686,2025-12-11 13:17:00,200.0,1,0,2025-12-11 13:00:00,Consignado,17.0,Alfa
11687,2025-06-10 10:29:00,200.0,6,0,2025-06-10 10:00:00,Consignado,29.0,Alfa
11688,2025-05-22 12:00:00,250.0,7,0,2025-04-27 12:00:00,Antecipação Saque Aniversário,36000.0,Beta
11689,2025-11-23 14:14:00,200.0,1,0,2025-11-23 14:00:00,Crédito Pessoal,14.0,Alfa
11690,2025-10-16 09:36:00,200.0,2,0,2025-10-16 09:00:00,CDC,36.0,Alfa
11691,2025-09-12 00:00:00,300.0,3,0,2025-06-01 13:00:00,Crédito Pessoal,147540.0,Beta
11692,2025-03-02 10:54:00,200.0,10,0,2025-03-02 10:00:00,Crédito Pessoal,54.0,Alfa
11693,2025-02-03 10:00:00,150.0,11,0,2025-01-28 10:00:00,Consignado,8640.0,Beta
11694,2025-02-12 09:36:00,200.0,10,0,2025-02-12 09:00:00,CDC,36.0,Alfa
11695,2025-03-27 09:27:00,200.0,9,0,2025-03-27 09:00:00,Crédito Pessoal,27.0,Alfa
11696,2025-01-17 10:32:00,200.0,11,0,2025-01-17 10:00:00,Consignado,32.0,Alfa
11697,2025-07-17 10:22:00,200.0,5,0,,,,Gama
11698,2025-03-06 10:37:00,200.0,10,0,2025-03-06 10:00:00,Crédito Pessoal,37.0,Alfa
11699,2025-12-07 13:25:00,200.0,1,0,2025-12-07 13:00:00,Consignado,25.0,Alfa
11700,2025-01-02 14:43:00,200.0,12,0,2025-01-02 14:00:00,Consignado,43.0,Alfa
11701,2025-04-22 09:59:00,200.0,8,0,2025-04-22 09:00:00,Consignado,59.0,Alfa
11702,2025-03-07 10:27:00,200.0,9,0,2025-03-07 10:00:00,CDC,27.0,Alfa
11703,2025-04-08 16:18:00,200.0,8,0,2025-04-08 16:00:00,Crédito Pessoal,18.0,Alfa
11704,2025-05-05 15:16:00,200.0,8,0,2025-05-05 15:00:00,Consignado,16.0,Alfa
11705,2025-03-27 12:14:00,200.0,9,0,2025-03-27 12:00:00,Antecipação Saque Aniversário,14.0,Alfa
11706,2025-12-10 15:47:00,200.0,1,0,2025-12-10 15:00:00,Crédito Pessoal,47.0,Alfa
11707,2025-10-21 12:29:00,200.0,2,0,2025-10-21 12:00:00,Antecipação Saque Aniversário,29.0,Alfa
11708,2025-02-28 10:29:00,200.0,10,0,2025-02-28 10:00:00,CDC,29.0,Alfa
11709,2025-03-11 00:00:00,300.0,9,0,2025-04-09 16:00:00,Consignado,-42720.0,Alfa
11710,2025-08-31 15:59:00,200.0,4,0,2025-08-31 15:00:00,Antecipação Saque Aniversário,59.0,Alfa
11711,2025-02-18 16:26:00,200.0,10,0,2025-02-18 16:00:00,CDC,26.0,Alfa
11712,2025-02-01 15:32:00,200.0,11,0,2025-02-01 15:00:00,Consignado,32.0,Alfa
11713,2025-10-04 12:16:00,200.0,2,0,2025-10-04 12:00:00,Antecipação Saque Aniversário,16.0,Alfa
11714,2025-06-03 15:40:00,200.0,7,0,2025-06-03 15:00:00,Antecipação Saque Aniversário,40.0,Alfa
11715,2025-03-09 14:28:00,200.0,9,0,,,,Gama
11716,2025-08-02 15:59:00,200.0,5,0,2025-08-02 15:00:00,Consignado,59.0,Alfa
11717,2025-09-06 13:00:00,250.0,3,0,2025-08-20 13:00:00,Consignado,24480.0,Beta
11718,2025-03-26 14:00:00,150.0,9,0,2025-03-20 14:00:00,Antecipação Saque Aniversário,8640.0,Beta
11719,2025-04-26 12:19:00,200.0,8,0,2025-04-26 12:00:00,Antecipação Saque Aniversário,19.0,Alfa
11720,2025-10-18 11:00:00,250.0,2,0,2025-09-27 11:00:00,Antecipação Saque Aniversário,30240.0,Beta
11721,2025-06-17 10:39:00,200.0,6,0,2025-06-17 10:00:00,Consignado,39.0,Alfa
11722,2025-10-11 10:13:00,200.0,2,0,2025-10-11 10:00:00,CDC,13.0,Alfa
11723,2025-03-07 09:12:00,200.0,9,0,,,,Gama
11724,2025-09-05 14:18:00,200.0,3,0,,,,Gama
11725,2025-02-13 09:51:00,200.0,10,0,,,,Gama
11726,2025-02-11 12:01:00,200.0,10,0,2025-02-11 12:00:00,CDC,1.0,Alfa
11727,2025-08-15 14:07:00,200.0,4,0,2025-08-15 14:00:00,Antecipação Saque Aniversário,7.0,Alfa
11728,2025-06-16 12:10:00,200.0,6,0,2025-06-16 12:00:00,Crédito Pessoal,10.0,Alfa
11729,2025-10-06 09:37:00,200.0,2,0,2025-10-06 09:00:00,Crédito Pessoal,37.0,Alfa
11730,2025-06-27 11:56:00,200.0,6,0,2025-06-27 11:00:00,CDC,56.0,Alfa
11731,2025-07-16 11:27:00,200.0,5,0,2025-07-16 11:00:00,Crédito Pessoal,27.0,Alfa
11732,2025-09-24 16:23:00,200.0,3,0,2025-09-24 16:00:00,Crédito Pessoal,23.0,Alfa
11733,2025-09-25 10:27:00,200.0,3,0,2025-09-25 10:00:00,CDC,27.0,Alfa
11734,2025-01-08 16:31:00,200.0,11,0,2025-01-08 16:00:00,CDC,31.0,Alfa
11735,2025-10-24 12:49:00,200.0,2,0,2025-10-24 12:00:00,Crédito Pessoal,49.0,Alfa
11736,2025-03-26 16:38:00,200.0,9,0,2025-03-26 16:00:00,Antecipação Saque Aniversário,38.0,Alfa
11737,2025-02-24 09:20:00,200.0,10,0,2025-02-24 09:00:00,Consignado,20.0,Alfa
11738,2025-02-16 15:29:00,200.0,10,0,2025-02-16 15:00:00,Crédito Pessoal,29.0,Alfa
11739,2025-08-26 16:02:00,200.0,4,0,,,,Gama
11740,2025-07-29 10:45:00,200.0,5,1,2025-07-29 10:00:00,Antecipação Saque Aniversário,45.0,Alfa
11741,2025-11-12 12:34:00,200.0,1,0,2025-11-12 12:00:00,Crédito Pessoal,34.0,Alfa
11742,2025-09-25 10:30:00,200.0,3,0,2025-09-25 10:00:00,Crédito Pessoal,30.0,Alfa
11743,2025-08-01 00:00:00,300.0,5,1,2025-09-20 16:00:00,Consignado,-72960.0,Alfa
11744,2025-12-31 11:39:00,200.0,1,0,2025-12-31 11:00:00,Consignado,39.0,Alfa
11745,2025-10-10 10:54:00,200.0,2,0,2025-10-10 10:00:00,Consignado,54.0,Alfa
11746,2025-12-29 16:37:00,200.0,1,0,2025-12-29 16:00:00,CDC,37.0,Alfa
11747,2025-08-08 09:54:00,200.0,4,0,2025-08-08 09:00:00,CDC,54.0,Alfa
11748,2025-01-08 13:34:00,200.0,11,0,,,,Gama
11749,2025-06-25 11:20:00,200.0,6,1,2025-06-25 11:00:00,Consignado,20.0,Alfa
11750,2025-04-11 12:32:00,200.0,8,0,2025-04-11 12:00:00,CDC,32.0,Alfa
11751,2025-09-03 11:52:00,200.0,3,0,,,,Gama
11752,2025-02-23 09:00:00,250.0,10,0,2025-02-01 09:00:00,Crédito Pessoal,31680.0,Beta
11753,2025-01-12 11:10:00,200.0,11,0,2025-01-12 11:00:00,Crédito Pessoal,10.0,Alfa
11754,2025-11-15 15:00:00,150.0,1,0,2025-10-29 15:00:00,Consignado,24480.0,Beta
11755,2025-01-16 09:21:00,200.0,11,0,2025-01-16 09:00:00,Antecipação Saque Aniversário,21.0,Alfa
11756,2025-03-04 13:26:00,200.0,10,0,2025-03-04 13:00:00,CDC,26.0,Alfa
11757,2025-04-25 00:00:00,150.0,8,0,2025-01-21 14:00:00,Consignado,134520.0,Beta
11758,2025-09-26 10:23:00,200.0,3,0,2025-09-26 10:00:00,Antecipação Saque Aniversário,23.0,Alfa
11759,2025-09-17 12:48:00,200.0,3,0,2025-09-17 12:00:00,Antecipação Saque Aniversário,48.0,Alfa
11760,2025-04-12 10:38:00,200.0,8,0,2025-04-12 10:00:00,Antecipação Saque Aniversário,38.0,Alfa
11761,2025-08-11 11:07:00,200.0,4,0,2025-08-11 11:00:00,CDC,7.0,Alfa
11762,2025-09-04 16:45:00,200.0,3,0,2025-09-04 16:00:00,CDC,45.0,Alfa
11763,2025-10-10 13:28:00,200.0,2,0,2025-10-10 13:00:00,Crédito Pessoal,28.0,Alfa
11764,2025-01-28 11:00:00,250.0,11,0,2025-01-25 11:00:00,Crédito Pessoal,4320.0,Beta
11765,2025-12-19 12:07:00,200.0,1,0,2025-12-19 12:00:00,Antecipação Saque Aniversário,7.0,Alfa
11766,2025-10-08 12:36:00,200.0,2,0,2025-10-08 12:00:00,Antecipação Saque Aniversário,36.0,Alfa
11767,2025-06-03 14:05:00,200.0,7,0,2025-06-03 14:00:00,CDC,5.0,Alfa
11768,2025-05-18 11:00:00,150.0,7,0,2025-05-13 11:00:00,Crédito Pessoal,7200.0,Beta
11769,2025-07-08 12:39:00,200.0,5,0,,,,Gama
11770,2025-09-22 12:59:00,200.0,3,0,2025-09-22 12:00:00,Crédito Pessoal,59.0,Alfa
11771,2025-05-14 11:12:00,200.0,7,0,2025-05-14 11:00:00,Crédito Pessoal,12.0,Alfa
11772,2025-01-07 00:00:00,300.0,11,0,2025-03-01 12:00:00,Antecipação Saque Aniversário,-77040.0,Alfa
11773,2025-12-30 12:37:00,200.0,1,0,2025-12-30 12:00:00,CDC,37.0,Alfa
11774,2025-02-17 00:00:00,450.0,10,0,2025-08-01 16:00:00,Antecipação Saque Aniversário,-238560.0,Alfa
11775,2025-09-12 14:00:00,150.0,3,0,2025-08-14 14:00:00,Antecipação Saque Aniversário,41760.0,Beta
11776,2025-05-11 12:34:00,200.0,7,0,2025-05-11 12:00:00,Crédito Pessoal,34.0,Alfa
11777,2025-10-13 10:42:00,200.0,2,0,2025-10-13 10:00:00,Antecipação Saque Aniversário,42.0,Alfa
11778,2025-04-01 00:00:00,300.0,9,1,2025-10-04 12:00:00,CDC,-268560.0,Alfa
11779,2025-09-05 10:12:00,200.0,3,0,2025-09-05 10:00:00,Antecipação Saque Aniversário,12.0,Alfa
11780,2025-07-09 09:57:00,200.0,5,0,2025-07-09 09:00:00,CDC,57.0,Alfa
11781,2025-06-12 12:52:00,200.0,6,0,2025-06-12 12:00:00,CDC,52.0,Alfa
11782,2025-02-19 09:00:00,150.0,10,0,2025-02-03 09:00:00,Crédito Pessoal,23040.0,Beta
11783,2025-11-03 15:09:00,200.0,1,0,2025-11-03 15:00:00,Consignado,9.0,Alfa
11784,2025-12-04 10:19:00,200.0,1,0,,,,Gama
11785,2025-03-16 09:28:00,200.0,9,0,2025-03-16 09:00:00,Crédito Pessoal,28.0,Alfa
11786,2025-10-06 16:05:00,200.0,2,0,2025-10-06 16:00:00,Antecipação Saque Aniversário,5.0,Alfa
11787,2025-05-30 09:42:00,200.0,7,0,,,,Gama
11788,2025-11-21 12:01:00,200.0,1,0,2025-11-21 12:00:00,CDC,1.0,Alfa
11789,2025-05-19 14:30:00,200.0,7,0,2025-05-19 14:00:00,Consignado,30.0,Alfa
11790,2025-09-28 11:33:00,200.0,3,0,2025-09-28 11:00:00,Crédito Pessoal,33.0,Alfa
11791,2025-10-16 12:05:00,200.0,2,0,2025-10-16 12:00:00,Antecipação Saque Aniversário,5.0,Alfa
11792,2025-10-19 10:00:00,250.0,2,0,2025-09-29 10:00:00,Crédito Pessoal,28800.0,Beta
11793,2025-03-07 11:30:00,200.0,9,0,2025-03-07 11:00:00,Consignado,30.0,Alfa
11794,2025-09-05 12:33:00,200.0,3,0,2025-09-05 12:00:00,Crédito Pessoal,33.0,Alfa
11795,2025-02-17 15:00:00,150.0,10,0,2025-02-16 15:00:00,Crédito Pessoal,1440.0,Alfa
11796,2025-08-12 12:00:00,250.0,4,0,2025-07-20 12:00:00,Consignado,33120.0,Beta
11797,2025-05-04 09:54:00,200.0,8,0,2025-05-04 09:00:00,CDC,54.0,Alfa
11798,2025-09-04 15:17:00,200.0,3,0,2025-09-04 15:00:00,CDC,17.0,Alfa
11799,2025-05-08 15:21:00,200.0,7,0,2025-05-08 15:00:00,Consignado,21.0,Alfa
11800,2025-03-08 12:43:00,200.0,9,0,2025-03-08 12:00:00,Crédito Pessoal,43.0,Alfa
11801,2025-11-21 14:00:00,250.0,1,0,2025-10-30 14:00:00,Consignado,31680.0,Beta
11802,2025-05-23 15:22:00,200.0,7,0,2025-05-23 15:00:00,CDC,22.0,Alfa
11803,2025-01-21 11:02:00,200.0,11,0,2025-01-21 11:00:00,Antecipação Saque Aniversário,2.0,Alfa
11804,2025-11-09 13:17:00,200.0,1,0,2025-11-09 13:00:00,Crédito Pessoal,17.0,Alfa
11805,2025-10-29 12:30:00,200.0,2,0,2025-10-29 12:00:00,CDC,30.0,Alfa
11806,2025-05-22 12:56:00,200.0,7,0,2025-05-22 12:00:00,Crédito Pessoal,56.0,Alfa
11807,2025-02-12 09:00:00,150.0,10,0,2025-02-08 09:00:00,Consignado,5760.0,Beta
11808,2025-12-21 12:39:00,200.0,1,0,2025-12-21 12:00:00,Antecipação Saque Aniversário,39.0,Alfa
11809,2025-11-29 15:50:00,200.0,1,0,2025-11-29 15:00:00,Consignado,50.0,Alfa
11810,2025-07-29 11:39:00,200.0,5,0,2025-07-29 11:00:00,Antecipação Saque Aniversário,39.0,Alfa
11811,2025-08-13 14:24:00,200.0,4,0,2025-08-13 14:00:00,Crédito Pessoal,24.0,Alfa
11812,2025-09-08 11:27:00,200.0,3,0,2025-09-08 11:00:00,Crédito Pessoal,27.0,Alfa
11813,2025-04-07 10:00:00,250.0,8,0,2025-04-01 10:00:00,Consignado,8640.0,Beta
11814,2025-02-15 14:21:00,200.0,10,0,2025-02-15 14:00:00,Antecipação Saque Aniversário,21.0,Alfa
11815,2025-05-22 12:57:00,200.0,7,0,2025-05-22 12:00:00,Antecipação Saque Aniversário,57.0,Alfa
11816,2025-11-24 14:35:00,200.0,1,0,2025-11-24 14:00:00,Crédito Pessoal,35.0,Alfa
11817,2025-02-04 11:17:00,200.0,11,0,2025-02-04 11:00:00,Consignado,17.0,Alfa
11818,2025-01-30 15:19:00,200.0,11,0,2025-01-30 15:00:00,Antecipação Saque Aniversário,19.0,Alfa
11819,2025-11-30 11:02:00,200.0,1,0,2025-11-30 11:00:00,Crédito Pessoal,2.0,Alfa
11820,2025-03-25 09:03:00,200.0,9,0,2025-03-25 09:00:00,CDC,3.0,Alfa
11821,2025-10-18 16:00:00,150.0,2,0,2025-10-08 16:00:00,Consignado,14400.0,Beta
11822,2025-12-10 14:24:00,200.0,1,0,,,,Gama
11823,2025-06-03 14:44:00,200.0,7,0,2025-06-03 14:00:00,Consignado,44.0,Alfa
11824,2025-08-03 14:55:00,200.0,5,0,2025-08-03 14:00:00,Crédito Pessoal,55.0,Alfa
11825,2025-03-24 14:07:00,200.0,9,0,2025-03-24 14:00:00,Antecipação Saque Aniversário,7.0,Alfa
11826,2025-10-02 09:33:00,200.0,3,0,2025-10-02 09:00:00,Antecipação Saque Aniversário,33.0,Alfa
11827,2025-10-11 12:10:00,200.0,2,0,2025-10-11 12:00:00,Antecipação Saque Aniversário,10.0,Alfa
11828,2025-07-07 15:00:00,250.0,5,0,2025-06-22 15:00:00,Consignado,21600.0,Beta
11829,2025-07-28 15:00:00,250.0,5,0,,,,Gama
11830,2025-03-14 11:36:00,200.0,9,0,2025-03-14 11:00:00,CDC,36.0,Alfa
11831,2025-05-04 15:22:00,200.0,8,0,2025-05-04 15:00:00,Crédito Pessoal,22.0,Alfa
11832,2025-05-01 12:44:00,200.0,8,0,2025-05-01 12:00:00,CDC,44.0,Alfa
11833,2025-10-02 15:29:00,200.0,3,0,2025-10-02 15:00:00,Consignado,29.0,Alfa
